Dealer Billing Statement for: April 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Fort Worth Dealership Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,13248,3/2/2026,10/2/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H55TL013248,,"$47,431.60 ","$47,431.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$392.59 ,"$47,431.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,13562,3/16/2026,10/16/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H6XTL013562,A8046,"$50,186.20 ","$50,186.20 ",$0.00 ,,"($50,186.20)",$0.00 ,"($50,186.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$48.45 ,$0.00 ,$0.00 ,$0.00 ,$48.45 ,$159.25 ,"$11,710.11 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,13743,3/16/2026,10/16/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H45TL013743,,"$45,422.50 ","$45,422.50 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,422.50 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$187.93 ,$0.00 ,$0.00 ,$0.00 ,$187.93 ,$288.22 ,"$45,422.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,13790,3/5/2026,10/5/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H52TL013790,,"$47,431.60 ","$47,431.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$372.96 ,"$47,431.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,14001,3/16/2026,10/16/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H59TL014001,A8047,"$47,431.60 ","$47,431.60 ",$0.00 ,,"($47,431.60)",$0.00 ,"($47,431.60)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$13.08 ,$0.00 ,$0.00 ,$0.00 ,$13.08 ,$117.80 ,"$3,162.11 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/1/2026,14118,4/1/2026,11/1/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H32TA014118,,"$35,878.90 ",$0.00 ,"$35,878.90 ",4/1/2026,$0.00 ,$0.00 ,"$35,878.90 ","$35,878.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$148.44 ,$0.00 ,$0.00 ,$0.00 ,$148.44 ,$148.44 ,"$35,878.90 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,14135,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H85TL014135,,"$54,019.00 ","$54,019.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$54,019.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$223.49 ,$0.00 ,$0.00 ,$0.00 ,$223.49 ,$260.76 ,"$54,019.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/17/2026,14167,3/17/2026,10/17/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H34TA014167,A8062,"$36,454.90 ","$36,454.90 ",$0.00 ,,"($36,454.90)",$0.00 ,"($36,454.90)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$110.61 ,$0.00 ,$0.00 ,$0.00 ,$110.61 ,$186.07 ,"$26,733.59 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/9/2026,14381,4/9/2026,11/9/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H27TA014381,,"$34,205.00 ",$0.00 ,"$34,205.00 ",4/9/2026,$0.00 ,$0.00 ,"$34,205.00 ","$34,205.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$103.78 ,$0.00 ,$0.00 ,$0.00 ,$103.78 ,$103.78 ,"$25,083.67 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,14542,3/25/2026,10/25/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H78TL014542,A8075,"$51,551.80 ","$51,551.80 ",$0.00 ,,"($51,551.80)",$0.00 ,"($51,551.80)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$14.22 ,$0.00 ,$0.00 ,$0.00 ,$14.22 ,$64.02 ,"$3,436.79 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/1/2026,14587,4/1/2026,11/1/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H34TA014587,A8140,"$36,799.90 ",$0.00 ,"$36,799.90 ",4/1/2026,"($36,799.90)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$25.38 ,$0.00 ,$0.00 ,$0.00 ,$25.38 ,$25.38 ,"$6,133.32 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,14673,3/25/2026,10/25/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H53TL014673,,"$47,431.60 ","$47,431.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$242.06 ,"$47,431.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/6/2026,14741,4/6/2026,11/6/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H64TL014741,A8059,"$50,186.20 ",$0.00 ,"$50,186.20 ",4/6/2026,"($50,186.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$124.58 ,$0.00 ,$0.00 ,$0.00 ,$124.58 ,$124.58 ,"$30,111.72 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,14772,3/25/2026,10/25/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H46TL014772,,"$45,993.70 ","$45,993.70 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$234.72 ,"$45,993.70 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,14783,3/31/2026,10/31/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H61TA014783,,"$39,848.00 ","$39,848.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$39,848.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$164.86 ,$0.00 ,$0.00 ,$0.00 ,$164.86 ,$170.36 ,"$39,848.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,14903,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H73TL014903,,"$52,123.00 ","$52,123.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$215.65 ,$0.00 ,$0.00 ,$0.00 ,$215.65 ,$258.81 ,"$52,123.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,14917,3/31/2026,10/31/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H67TA014917,A8107,"$39,503.00 ","$39,503.00 ",$0.00 ,,"($39,503.00)",$0.00 ,"($39,503.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$119.85 ,$0.00 ,$0.00 ,$0.00 ,$119.85 ,$125.30 ,"$28,968.87 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/6/2026,14930,4/6/2026,11/6/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H6XTA014930,,"$39,503.00 ",$0.00 ,"$39,503.00 ",4/6/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$136.20 ,$0.00 ,$0.00 ,$0.00 ,$136.20 ,$136.20 ,"$32,919.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,14953,3/31/2026,10/31/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H60TA014953,A8109,"$39,503.00 ","$39,503.00 ",$0.00 ,,"($39,503.00)",$0.00 ,"($39,503.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$125.30 ,$0.00 ,$0.00 ,$0.00 ,$125.30 ,$130.75 ,"$30,285.63 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,14957,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H83TL014957,,"$53,447.80 ","$53,447.80 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$53,447.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$221.13 ,$0.00 ,$0.00 ,$0.00 ,$221.13 ,$265.38 ,"$53,447.80 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/6/2026,14972,4/6/2026,11/6/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H37TA014972,,"$36,454.90 ",$0.00 ,"$36,454.90 ",4/6/2026,$0.00 ,$0.00 ,"$36,454.90 ","$36,454.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$125.69 ,$0.00 ,$0.00 ,$0.00 ,$125.69 ,$125.69 ,"$30,379.08 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/9/2026,14989,4/9/2026,11/9/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H32TA014989,,"$36,454.90 ",$0.00 ,"$36,454.90 ",4/9/2026,$0.00 ,$0.00 ,"$36,454.90 ","$36,454.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$110.61 ,$0.00 ,$0.00 ,$0.00 ,$110.61 ,$110.61 ,"$26,733.59 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,14992,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H49TL014992,,"$45,993.70 ","$45,993.70 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$222.02 ,"$45,993.70 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,15042,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H47TL015042,,"$45,422.50 ","$45,422.50 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,422.50 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$187.93 ,$0.00 ,$0.00 ,$0.00 ,$187.93 ,$219.27 ,"$45,422.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/14/2026,15109,4/14/2026,11/14/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H36TA015109,,"$36,454.90 ",$0.00 ,"$36,454.90 ",4/14/2026,$0.00 ,$0.00 ,"$36,454.90 ","$36,454.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$85.47 ,$0.00 ,$0.00 ,$0.00 ,$85.47 ,$85.47 ,"$20,657.78 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/9/2026,15249,4/9/2026,11/9/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H68TA015249,A8164,"$39,503.00 ",$0.00 ,"$39,503.00 ",4/9/2026,"($39,503.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$108.96 ,$0.00 ,$0.00 ,$0.00 ,$108.96 ,$108.96 ,"$26,335.33 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/14/2026,15274,4/14/2026,11/14/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4G74TA015274,,"$39,503.00 ",$0.00 ,"$39,503.00 ",4/14/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$92.61 ,$0.00 ,$0.00 ,$0.00 ,$92.61 ,$92.61 ,"$22,385.03 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,15287,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H44TL015287,,"$45,993.70 ","$45,993.70 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$228.37 ,"$45,993.70 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,15504,3/24/2026,10/24/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H57TL015504,,"$46,860.40 ","$46,860.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$46,860.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$193.88 ,$0.00 ,$0.00 ,$0.00 ,$193.88 ,$245.61 ,"$46,860.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,15568,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H50TL015568,,"$46,860.40 ","$46,860.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$46,860.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$193.88 ,$0.00 ,$0.00 ,$0.00 ,$193.88 ,$226.21 ,"$46,860.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,15757,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H44TL015757,,"$45,422.50 ","$45,422.50 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,422.50 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$187.93 ,$0.00 ,$0.00 ,$0.00 ,$187.93 ,$219.27 ,"$45,422.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,15823,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H51TL015823,A8123,"$46,860.40 ","$46,860.40 ",$0.00 ,,"($46,860.40)",$0.00 ,"($46,860.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$32.31 ,$0.00 ,$0.00 ,$0.00 ,$32.31 ,$71.11 ,"$7,810.07 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,15868,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H7XTL015868,,"$52,123.00 ","$52,123.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$215.65 ,$0.00 ,$0.00 ,$0.00 ,$215.65 ,$251.61 ,"$52,123.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16014,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H47TL016014,,"$45,993.70 ","$45,993.70 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$222.02 ,"$45,993.70 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16205,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H70TL016205,A8128,"$52,123.00 ","$52,123.00 ",$0.00 ,,"($52,123.00)",$0.00 ,"($52,123.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.19 ,$0.00 ,$0.00 ,$0.00 ,$7.19 ,$43.15 ,"$1,737.43 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,16500,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H45TL016500,,"$45,993.70 ","$45,993.70 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$228.37 ,"$45,993.70 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,16581,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H58TL016581,,"$47,431.60 ","$47,431.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$235.51 ,"$47,431.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,16641,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H79TL016641,,"$52,123.00 ","$52,123.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$215.65 ,$0.00 ,$0.00 ,$0.00 ,$215.65 ,$258.81 ,"$52,123.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16894,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H57TL016894,A8121,"$47,431.60 ","$47,431.60 ",$0.00 ,,"($47,431.60)",$0.00 ,"($47,431.60)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$91.58 ,$0.00 ,$0.00 ,$0.00 ,$91.58 ,$124.31 ,"$22,134.75 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16898,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H54TL016898,,"$47,431.60 ","$47,431.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$228.97 ,"$47,431.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/16/2025,16912,12/16/2025,7/16/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H8XTL016912,,"$64,667.40 ","$64,667.40 ",$0.00 ,,"($64,667.40)",$0.00 ,"($64,667.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$187.29 ,$0.00 ,$0.00 ,$0.00 ,$187.29 ,"$1,141.40 ","$45,267.18 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,16998,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H76TL016998,,"$52,123.00 ","$52,123.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$215.65 ,$0.00 ,$0.00 ,$0.00 ,$215.65 ,$251.61 ,"$52,123.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/1/2026,17116,4/1/2026,11/1/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H49TL017116,,"$45,993.70 ",$0.00 ,"$45,993.70 ",4/1/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$0.00 ,$0.00 ,$0.00 ,$190.29 ,$190.29 ,"$45,993.70 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/6/2026,17142,4/6/2026,11/6/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H4XTL017142,,"$45,993.70 ",$0.00 ,"$45,993.70 ",4/6/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$158.58 ,$0.00 ,$0.00 ,$0.00 ,$158.58 ,$158.58 ,"$38,328.08 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/1/2026,17198,4/1/2026,11/1/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H53TL017198,,"$47,431.60 ",$0.00 ,"$47,431.60 ",4/1/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$0.00 ,$0.00 ,$0.00 ,$196.24 ,$196.24 ,"$47,431.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/9/2026,17284,4/9/2026,11/9/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H57TL017284,,"$47,431.60 ",$0.00 ,"$47,431.60 ",4/9/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$143.91 ,$0.00 ,$0.00 ,$0.00 ,$143.91 ,$143.91 ,"$34,783.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/30/2026,17347,4/30/2026,11/30/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H73TL017347,,"$52,123.00 ",$0.00 ,"$52,123.00 ",4/30/2026,$0.00 ,$0.00 ,"$52,123.00 ","$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.19 ,$0.00 ,$0.00 ,$0.00 ,$7.19 ,$7.19 ,"$1,737.43 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/6/2026,17595,4/6/2026,11/6/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H8XTL017595,,"$54,019.00 ",$0.00 ,"$54,019.00 ",4/6/2026,$0.00 ,$0.00 ,"$54,019.00 ","$54,019.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$186.25 ,$0.00 ,$0.00 ,$0.00 ,$186.25 ,$186.25 ,"$45,015.83 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/9/2026,17825,4/9/2026,11/9/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H54TL017825,,"$47,431.60 ",$0.00 ,"$47,431.60 ",4/9/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$143.91 ,$0.00 ,$0.00 ,$0.00 ,$143.91 ,$143.91 ,"$34,783.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,4/10/2026,17888,4/10/2026,11/10/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H65TL017888,,"$50,186.20 ",$0.00 ,"$50,186.20 ",4/10/2026,$0.00 ,$0.00 ,"$50,186.20 ","$50,186.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$145.35 ,$0.00 ,$0.00 ,$0.00 ,$145.35 ,$145.35 ,"$35,130.34 "
