Dealer Billing Statement for: March 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Fort Worth Dealership Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,10829,3/2/2026,10/2/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H25TA010829,,"$34,781.00 ",$0.00 ,"$34,781.00 ",3/2/2026,$0.00 ,$0.00 ,"$34,781.00 ","$34,781.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$143.98 ,$0.00 ,$0.00 ,$0.00 ,$143.98 ,$143.98 ,"$33,659.03 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/17/2026,10938,2/17/2026,9/17/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H2XTA010938,A7949,"$34,436.00 ","$34,436.00 ",$0.00 ,,"($34,436.00)",$0.00 ,"($34,436.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$104.55 ,$0.00 ,$0.00 ,$0.00 ,$104.55 ,$161.61 ,"$24,438.45 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,11242,3/19/2026,10/19/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H55TL011242,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/19/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$85.09 ,$0.00 ,$0.00 ,$0.00 ,$85.09 ,$85.09 ,"$19,890.67 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,11251,3/2/2026,10/2/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H21TA011251,,"$34,436.00 ",$0.00 ,"$34,436.00 ",3/2/2026,$0.00 ,$0.00 ,"$34,436.00 ","$34,436.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$142.56 ,$0.00 ,$0.00 ,$0.00 ,$142.56 ,$142.56 ,"$33,325.16 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,11381,3/2/2026,10/2/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H6XTA011381,,"$39,503.00 ",$0.00 ,"$39,503.00 ",3/2/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$163.53 ,$0.00 ,$0.00 ,$0.00 ,$163.53 ,$163.53 ,"$38,228.71 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/19/2026,11409,3/19/2026,10/19/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H54TL011409,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/19/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$85.09 ,$0.00 ,$0.00 ,$0.00 ,$85.09 ,$85.09 ,"$19,890.67 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,11542,3/2/2026,10/2/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H68TA011542,A7963,"$39,503.00 ",$0.00 ,"$39,503.00 ",3/2/2026,"($39,503.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$92.67 ,$0.00 ,$0.00 ,$0.00 ,$92.67 ,$92.67 ,"$21,662.94 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,11628,3/2/2026,10/2/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H20TA011628,A7964,"$34,436.00 ",$0.00 ,"$34,436.00 ",3/2/2026,"($34,436.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$47.52 ,$0.00 ,$0.00 ,$0.00 ,$47.52 ,$47.52 ,"$11,108.39 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,11733,3/2/2026,10/2/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4G71TA011733,A7967,"$39,848.00 ",$0.00 ,"$39,848.00 ",3/2/2026,"($39,848.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$43.99 ,$0.00 ,$0.00 ,$0.00 ,$43.99 ,$43.99 ,"$10,283.35 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,11760,3/2/2026,10/2/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H3XTA011760,,"$36,799.90 ",$0.00 ,"$36,799.90 ",3/2/2026,$0.00 ,$0.00 ,"$36,799.90 ","$36,799.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$152.34 ,$0.00 ,$0.00 ,$0.00 ,$152.34 ,$152.34 ,"$35,612.81 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/17/2026,11847,3/17/2026,10/17/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H47TL011847,,"$45,993.70 ",$0.00 ,"$45,993.70 ",3/17/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.20 ,$0.00 ,$0.00 ,$0.00 ,$95.20 ,$95.20 ,"$22,255.02 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,10/21/2025,11862,10/21/2025,5/21/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H04TL011862,A7702,"$60,571.20 ","$60,571.20 ",$0.00 ,,"($60,571.20)",$0.00 ,"($60,571.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$25.08 ,$0.00 ,$0.00 ,$0.00 ,$25.08 ,"$1,157.98 ","$5,861.73 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,11874,2/23/2026,9/23/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H59TL011874,A7954,"$47,431.60 ","$47,431.60 ",$0.00 ,,"($47,431.60)",$0.00 ,"($47,431.60)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$26.19 ,$0.00 ,$0.00 ,$0.00 ,$26.19 ,$65.49 ,"$6,120.21 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,11912,2/23/2026,9/23/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H52TL011912,,"$47,431.60 ","$47,431.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$202.90 ,$0.00 ,$0.00 ,$0.00 ,$202.90 ,$242.20 ,"$47,431.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,11919,3/24/2026,10/24/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H64TL011919,,"$50,186.20 ",$0.00 ,"$50,186.20 ",3/24/2026,$0.00 ,$0.00 ,"$50,186.20 ","$50,186.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$55.40 ,$0.00 ,$0.00 ,$0.00 ,$55.40 ,$55.40 ,"$12,951.28 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/6/2026,12259,3/6/2026,10/6/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H3XTA012259,,"$36,454.90 ",$0.00 ,"$36,454.90 ",3/6/2026,$0.00 ,$0.00 ,"$36,454.90 ","$36,454.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$130.79 ,$0.00 ,$0.00 ,$0.00 ,$130.79 ,$130.79 ,"$30,575.08 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,12477,3/5/2026,10/5/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H66TA012477,,"$39,503.00 ",$0.00 ,"$39,503.00 ",3/5/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$147.18 ,$0.00 ,$0.00 ,$0.00 ,$147.18 ,$147.18 ,"$34,405.84 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,12721,3/24/2026,10/24/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H6XTL012721,,"$50,186.20 ",$0.00 ,"$50,186.20 ",3/24/2026,$0.00 ,$0.00 ,"$50,186.20 ","$50,186.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$55.40 ,$0.00 ,$0.00 ,$0.00 ,$55.40 ,$55.40 ,"$12,951.28 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/2/2025,12769,12/2/2025,7/2/2027,2026 Acura MDX,Automobile,MDX,5J8YE1H80TL012769,A7783,"$64,102.20 ","$64,102.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,102.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$274.22 ,$0.00 ,$0.00 ,$0.00 ,$274.22 ,"$1,074.72 ","$64,102.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/25/2026,12784,2/25/2026,9/25/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H52TL012784,,"$47,431.60 ","$47,431.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$202.90 ,$0.00 ,$0.00 ,$0.00 ,$202.90 ,$229.10 ,"$47,431.60 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/13/2026,12822,3/13/2026,10/13/2027,2026 Acura RDX,Automobile,RDX,5J8TC2H65TL012822,A8053,"$50,186.20 ",$0.00 ,"$50,186.20 ",3/13/2026,$0.00 ,$0.00 ,"$50,186.20 ","$50,186.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$131.58 ,$0.00 ,$0.00 ,$0.00 ,$131.58 ,$131.58 ,"$30,759.28 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/9/2026,12833,3/9/2026,10/9/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H26TA012833,,"$34,436.00 ",$0.00 ,"$34,436.00 ",3/9/2026,$0.00 ,$0.00 ,"$34,436.00 ","$34,436.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$109.29 ,$0.00 ,$0.00 ,$0.00 ,$109.29 ,$109.29 ,"$25,549.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/13/2026,12938,1/13/2026,8/13/2027,2026 Acura MDX,Automobile,MDX,5J8YE1H88TL012938,A7874,"$64,667.40 ","$64,667.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,667.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$276.64 ,$0.00 ,$0.00 ,$0.00 ,$276.64 ,$697.36 ,"$64,667.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/27/2026,12939,2/27/2026,9/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H82TL012939,A7996,"$54,019.00 ","$54,019.00 ",$0.00 ,,"($54,019.00)",$0.00 ,"($54,019.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$178.91 ,$0.00 ,$0.00 ,$0.00 ,$178.91 ,$193.83 ,"$41,821.16 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,11/25/2025,13023,11/25/2025,6/25/2027,2026 Acura MDX,Automobile,MDX,5J8YE1H88TL013023,A7782,"$64,667.40 ","$64,667.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,667.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$276.64 ,$0.00 ,$0.00 ,$0.00 ,$276.64 ,"$1,150.44 ","$64,667.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,13041,3/5/2026,10/5/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H20TA013041,,"$33,860.00 ",$0.00 ,"$33,860.00 ",3/5/2026,$0.00 ,$0.00 ,"$33,860.00 ","$33,860.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$126.15 ,$0.00 ,$0.00 ,$0.00 ,$126.15 ,$126.15 ,"$29,490.97 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,13248,3/2/2026,10/2/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H55TL013248,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/2/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$196.35 ,$0.00 ,$0.00 ,$0.00 ,$196.35 ,$196.35 ,"$45,901.55 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/2/2026,13338,3/2/2026,10/2/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H74TL013338,A8016,"$52,123.00 ",$0.00 ,"$52,123.00 ",3/2/2026,"($52,123.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$158.24 ,$0.00 ,$0.00 ,$0.00 ,$158.24 ,$158.24 ,"$36,990.52 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,13562,3/16/2026,10/16/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H6XTL013562,,"$50,186.20 ",$0.00 ,"$50,186.20 ",3/16/2026,$0.00 ,$0.00 ,"$50,186.20 ","$50,186.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$110.80 ,$0.00 ,$0.00 ,$0.00 ,$110.80 ,$110.80 ,"$25,902.55 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,13743,3/16/2026,10/16/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H45TL013743,,"$45,422.50 ",$0.00 ,"$45,422.50 ",3/16/2026,$0.00 ,$0.00 ,"$45,422.50 ","$45,422.50 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$100.29 ,$0.00 ,$0.00 ,$0.00 ,$100.29 ,$100.29 ,"$23,443.87 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/5/2026,13790,3/5/2026,10/5/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H52TL013790,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/5/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$176.72 ,$0.00 ,$0.00 ,$0.00 ,$176.72 ,$176.72 ,"$41,311.39 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/16/2026,14001,3/16/2026,10/16/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H59TL014001,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/16/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$104.72 ,$0.00 ,$0.00 ,$0.00 ,$104.72 ,$104.72 ,"$24,480.83 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,14135,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H85TL014135,,"$54,019.00 ",$0.00 ,"$54,019.00 ",3/27/2026,$0.00 ,$0.00 ,"$54,019.00 ","$54,019.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$37.27 ,$0.00 ,$0.00 ,$0.00 ,$37.27 ,$37.27 ,"$8,712.74 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/17/2026,14167,3/17/2026,10/17/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H34TA014167,,"$36,454.90 ",$0.00 ,"$36,454.90 ",3/17/2026,$0.00 ,$0.00 ,"$36,454.90 ","$36,454.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$75.46 ,$0.00 ,$0.00 ,$0.00 ,$75.46 ,$75.46 ,"$17,639.47 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,14542,3/25/2026,10/25/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H78TL014542,,"$51,551.80 ",$0.00 ,"$51,551.80 ",3/25/2026,$0.00 ,$0.00 ,"$51,551.80 ","$51,551.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$49.80 ,$0.00 ,$0.00 ,$0.00 ,$49.80 ,$49.80 ,"$11,640.73 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,14570,3/25/2026,10/25/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H81TL014570,A8076,"$54,019.00 ",$0.00 ,"$54,019.00 ",3/25/2026,"($54,019.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$44.73 ,$0.00 ,$0.00 ,$0.00 ,$44.73 ,$44.73 ,"$10,455.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,14673,3/25/2026,10/25/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H53TL014673,,"$47,431.60 ",$0.00 ,"$47,431.60 ",3/25/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$45.82 ,$0.00 ,$0.00 ,$0.00 ,$45.82 ,$45.82 ,"$10,710.36 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/25/2026,14772,3/25/2026,10/25/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H46TL014772,,"$45,993.70 ",$0.00 ,"$45,993.70 ",3/25/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$44.43 ,$0.00 ,$0.00 ,$0.00 ,$44.43 ,$44.43 ,"$10,385.67 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,14783,3/31/2026,10/31/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H61TA014783,,"$39,848.00 ",$0.00 ,"$39,848.00 ",3/31/2026,$0.00 ,$0.00 ,"$39,848.00 ","$39,848.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.50 ,$0.00 ,$0.00 ,$0.00 ,$5.50 ,$5.50 ,"$1,285.42 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,14871,3/24/2026,10/24/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H75TL014871,A8058,"$52,123.00 ",$0.00 ,"$52,123.00 ",3/24/2026,"($52,123.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$14.39 ,$0.00 ,$0.00 ,$0.00 ,$14.39 ,$14.39 ,"$3,362.77 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,14903,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H73TL014903,,"$52,123.00 ",$0.00 ,"$52,123.00 ",3/26/2026,$0.00 ,$0.00 ,"$52,123.00 ","$52,123.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$43.16 ,$0.00 ,$0.00 ,$0.00 ,$43.16 ,$43.16 ,"$10,088.32 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,14917,3/31/2026,10/31/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H67TA014917,,"$39,503.00 ",$0.00 ,"$39,503.00 ",3/31/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.45 ,$0.00 ,$0.00 ,$0.00 ,$5.45 ,$5.45 ,"$1,274.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/31/2026,14953,3/31/2026,10/31/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H60TA014953,,"$39,503.00 ",$0.00 ,"$39,503.00 ",3/31/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.45 ,$0.00 ,$0.00 ,$0.00 ,$5.45 ,$5.45 ,"$1,274.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,14957,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H83TL014957,,"$53,447.80 ",$0.00 ,"$53,447.80 ",3/26/2026,$0.00 ,$0.00 ,"$53,447.80 ","$53,447.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$44.25 ,$0.00 ,$0.00 ,$0.00 ,$44.25 ,$44.25 ,"$10,344.74 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,14992,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H49TL014992,,"$45,993.70 ",$0.00 ,"$45,993.70 ",3/27/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$31.73 ,$0.00 ,$0.00 ,$0.00 ,$31.73 ,$31.73 ,"$7,418.34 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,15042,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H47TL015042,,"$45,422.50 ",$0.00 ,"$45,422.50 ",3/27/2026,$0.00 ,$0.00 ,"$45,422.50 ","$45,422.50 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$31.34 ,$0.00 ,$0.00 ,$0.00 ,$31.34 ,$31.34 ,"$7,326.21 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/26/2026,15287,3/26/2026,10/26/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H44TL015287,,"$45,993.70 ",$0.00 ,"$45,993.70 ",3/26/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$38.08 ,$0.00 ,$0.00 ,$0.00 ,$38.08 ,$38.08 ,"$8,902.01 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/24/2026,15504,3/24/2026,10/24/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H57TL015504,,"$46,860.40 ",$0.00 ,"$46,860.40 ",3/24/2026,$0.00 ,$0.00 ,"$46,860.40 ","$46,860.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$51.73 ,$0.00 ,$0.00 ,$0.00 ,$51.73 ,$51.73 ,"$12,093.01 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,3/27/2026,15568,3/27/2026,10/27/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H50TL015568,,"$46,860.40 ",$0.00 ,"$46,860.40 ",3/27/2026,$0.00 ,$0.00 ,"$46,860.40 ","$46,860.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$32.33 ,$0.00 ,$0.00 ,$0.00 ,$32.33 ,$32.33 ,"$7,558.13 "
