Dealer Billing Statement for: February 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Fort Worth Dealership Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,9115,2/4/2026,9/4/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H5XTL009115,,"$47,431.60 ",$0.00 ,"$47,431.60 ",2/4/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$163.75 ,$0.00 ,$0.00 ,$0.00 ,$163.75 ,$163.75 ,"$42,349.64 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/6/2026,9148,2/6/2026,9/6/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H38TA009148,,"$36,454.90 ",$0.00 ,"$36,454.90 ",2/6/2026,$0.00 ,$0.00 ,"$36,454.90 ","$36,454.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$115.78 ,$0.00 ,$0.00 ,$0.00 ,$115.78 ,$115.78 ,"$29,945.10 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,9195,2/13/2026,9/13/2027,2026 Acura ACURARDXSHWD,Automobile,ACURARDXSHWD,5J8TC2H42TL009195,,"$45,993.70 ",$0.00 ,"$45,993.70 ",2/13/2026,$0.00 ,$0.00 ,"$45,993.70 ","$45,993.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$101.62 ,$0.00 ,$0.00 ,$0.00 ,$101.62 ,$101.62 ,"$26,282.11 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/9/2026,9235,2/9/2026,9/9/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H24TA009235,,"$34,781.00 ",$0.00 ,"$34,781.00 ",2/9/2026,$0.00 ,$0.00 ,"$34,781.00 ","$34,781.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$96.06 ,$0.00 ,$0.00 ,$0.00 ,$96.06 ,$96.06 ,"$24,843.57 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,9370,2/13/2026,9/13/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H72TL009370,A7920,"$52,123.00 ",$0.00 ,"$52,123.00 ",2/13/2026,"($52,123.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$50.38 ,$0.00 ,$0.00 ,$0.00 ,$50.38 ,$50.38 ,"$13,030.75 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,10/7/2025,9392,10/7/2025,5/7/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H97TL009392,,"$66,543.40 ","$66,543.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$66,543.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$257.35 ,$0.00 ,$0.00 ,$0.00 ,$257.35 ,"$1,385.24 ","$66,543.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/9/2026,9397,2/9/2026,9/9/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H64TA009397,,"$39,503.00 ",$0.00 ,"$39,503.00 ",2/9/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$109.10 ,$0.00 ,$0.00 ,$0.00 ,$109.10 ,$109.10 ,"$28,216.43 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/9/2026,9423,2/9/2026,9/9/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H25TA009423,,"$34,436.00 ",$0.00 ,"$34,436.00 ",2/9/2026,$0.00 ,$0.00 ,"$34,436.00 ","$34,436.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.11 ,$0.00 ,$0.00 ,$0.00 ,$95.11 ,$95.11 ,"$24,597.14 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/9/2026,9495,2/9/2026,9/9/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H64TA009495,A7908,"$39,503.00 ",$0.00 ,"$39,503.00 ",2/9/2026,"($39,503.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$49.10 ,$0.00 ,$0.00 ,$0.00 ,$49.10 ,$49.10 ,"$12,697.39 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/6/2026,9664,2/6/2026,9/6/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4G79TA009664,A7916,"$39,848.00 ",$0.00 ,"$39,848.00 ",2/6/2026,"($39,848.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$77.04 ,$0.00 ,$0.00 ,$0.00 ,$77.04 ,$77.04 ,"$19,924.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/25/2026,10118,2/25/2026,9/25/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H5XTL010118,,"$47,431.60 ",$0.00 ,"$47,431.60 ",2/25/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$26.20 ,$0.00 ,$0.00 ,$0.00 ,$26.20 ,$26.20 ,"$6,775.94 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,10226,2/13/2026,9/13/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H64TA010226,,"$39,503.00 ",$0.00 ,"$39,503.00 ",2/13/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$87.28 ,$0.00 ,$0.00 ,$0.00 ,$87.28 ,$87.28 ,"$22,573.14 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,10/14/2025,10351,10/14/2025,5/14/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL010351,,"$60,571.20 ","$60,571.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,571.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$234.25 ,$0.00 ,$0.00 ,$0.00 ,$234.25 ,"$1,196.90 ","$60,571.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,10584,2/13/2026,9/13/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H30TA010584,,"$36,454.90 ",$0.00 ,"$36,454.90 ",2/13/2026,$0.00 ,$0.00 ,"$36,454.90 ","$36,454.90 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$80.55 ,$0.00 ,$0.00 ,$0.00 ,$80.55 ,$80.55 ,"$20,831.37 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/17/2026,10700,2/17/2026,9/17/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H81TL010700,,"$54,019.00 ",$0.00 ,"$54,019.00 ",2/17/2026,$0.00 ,$0.00 ,"$54,019.00 ","$54,019.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$89.51 ,$0.00 ,$0.00 ,$0.00 ,$89.51 ,$89.51 ,"$23,151.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,10/14/2025,10765,10/14/2025,5/14/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H48TL010765,,"$57,304.80 ","$57,304.80 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$57,304.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$221.62 ,$0.00 ,$0.00 ,$0.00 ,$221.62 ,"$1,132.37 ","$57,304.80 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/13/2026,10774,2/13/2026,9/13/2027,2026 Acura ACURAINTEGA-S,Automobile,ACURAINTEGA-S,19UDE4H62TA010774,,"$39,503.00 ",$0.00 ,"$39,503.00 ",2/13/2026,$0.00 ,$0.00 ,"$39,503.00 ","$39,503.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$87.28 ,$0.00 ,$0.00 ,$0.00 ,$87.28 ,$87.28 ,"$22,573.14 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/17/2026,10914,2/17/2026,9/17/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H51TL010914,A7946,"$46,860.40 ",$0.00 ,"$46,860.40 ",2/17/2026,"($46,860.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$64.71 ,$0.00 ,$0.00 ,$0.00 ,$64.71 ,$64.71 ,"$16,735.86 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/17/2026,10938,2/17/2026,9/17/2027,2026 Acura ACURAINTEG,Automobile,ACURAINTEG,19UDE4H2XTA010938,,"$34,436.00 ",$0.00 ,"$34,436.00 ",2/17/2026,$0.00 ,$0.00 ,"$34,436.00 ","$34,436.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$57.06 ,$0.00 ,$0.00 ,$0.00 ,$57.06 ,$57.06 ,"$14,758.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,10/21/2025,11862,10/21/2025,5/21/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H04TL011862,,"$60,571.20 ","$60,571.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,571.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$234.25 ,$0.00 ,$0.00 ,$0.00 ,$234.25 ,"$1,132.90 ","$60,571.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,11874,2/23/2026,9/23/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H59TL011874,,"$47,431.60 ",$0.00 ,"$47,431.60 ",2/23/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$39.30 ,$0.00 ,$0.00 ,$0.00 ,$39.30 ,$39.30 ,"$10,163.91 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/23/2026,11912,2/23/2026,9/23/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H52TL011912,,"$47,431.60 ",$0.00 ,"$47,431.60 ",2/23/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$39.30 ,$0.00 ,$0.00 ,$0.00 ,$39.30 ,$39.30 ,"$10,163.91 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/2/2025,12769,12/2/2025,7/2/2027,2026 Acura MDX,Automobile,MDX,5J8YE1H80TL012769,A7783,"$64,102.20 ","$64,102.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,102.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$247.90 ,$0.00 ,$0.00 ,$0.00 ,$247.90 ,$800.50 ,"$64,102.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/25/2026,12784,2/25/2026,9/25/2027,2026 Acura ACURARDXSHWDT,Automobile,ACURARDXSHWDT,5J8TC2H52TL012784,,"$47,431.60 ",$0.00 ,"$47,431.60 ",2/25/2026,$0.00 ,$0.00 ,"$47,431.60 ","$47,431.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$26.20 ,$0.00 ,$0.00 ,$0.00 ,$26.20 ,$26.20 ,"$6,775.94 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/13/2026,12938,1/13/2026,8/13/2027,2026 Acura MDX,Automobile,MDX,5J8YE1H88TL012938,A7874,"$64,667.40 ","$64,667.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,667.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.09 ,$0.00 ,$0.00 ,$0.00 ,$250.09 ,$420.72 ,"$64,667.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/27/2026,12939,2/27/2026,9/27/2027,2026 Acura ACURARDXSHWDA,Automobile,ACURARDXSHWDA,5J8TC2H82TL012939,,"$54,019.00 ",$0.00 ,"$54,019.00 ",2/27/2026,$0.00 ,$0.00 ,"$54,019.00 ","$54,019.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$14.92 ,$0.00 ,$0.00 ,$0.00 ,$14.92 ,$14.92 ,"$3,858.50 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,11/25/2025,13023,11/25/2025,6/25/2027,2026 Acura MDX,Automobile,MDX,5J8YE1H88TL013023,A7782,"$64,667.40 ","$64,667.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,667.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.09 ,$0.00 ,$0.00 ,$0.00 ,$250.09 ,$873.80 ,"$64,667.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,11/3/2025,13853,11/3/2025,6/3/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H49TL013853,,"$57,870.00 ","$57,870.00 ",$0.00 ,,"($57,870.00)",$0.00 ,"($57,870.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$199.83 ,$0.00 ,$0.00 ,$0.00 ,$199.83 ,$944.85 ,"$51,669.64 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/9/2025,15662,12/9/2025,7/9/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H05TL015662,A7784,"$60,571.20 ","$60,571.20 ",$0.00 ,,"($60,571.20)",$0.00 ,"($60,571.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$217.52 ,$0.00 ,$0.00 ,$0.00 ,$217.52 ,$678.74 ,"$56,244.69 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/9/2025,16276,12/9/2025,7/9/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H41TL016276,A7798,"$57,870.00 ","$57,870.00 ",$0.00 ,,"($57,870.00)",$0.00 ,"($57,870.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$175.86 ,$0.00 ,$0.00 ,$0.00 ,$175.86 ,$616.53 ,"$45,469.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/5/2025,16389,12/5/2025,7/5/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL016389,A7789,"$60,571.20 ","$60,571.20 ",$0.00 ,,"($60,571.20)",$0.00 ,"($60,571.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$200.79 ,$0.00 ,$0.00 ,$0.00 ,$200.79 ,$696.83 ,"$51,918.17 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/5/2025,16411,12/5/2025,7/5/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H07TL016411,,"$60,571.20 ","$60,571.20 ",$0.00 ,,"($60,571.20)",$0.00 ,"($60,571.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$209.16 ,$0.00 ,$0.00 ,$0.00 ,$209.16 ,$705.20 ,"$54,081.43 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/15/2025,16873,12/15/2025,7/15/2027,2026 Acura ACURAMDXSHWD,Automobile,ACURAMDXSHWD,5J8YE1H39TL016873,,"$54,565.20 ","$54,565.20 ",$0.00 ,,"($54,565.20)",$0.00 ,"($54,565.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$15.11 ,$0.00 ,$0.00 ,$0.00 ,$15.11 ,$383.56 ,"$3,897.51 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/16/2025,16912,12/16/2025,7/16/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H8XTL016912,,"$64,667.40 ","$64,667.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,667.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.09 ,$0.00 ,$0.00 ,$0.00 ,$250.09 ,$677.47 ,"$64,667.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/16/2025,17269,12/16/2025,7/16/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H49TL017269,,"$57,870.00 ","$57,870.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$57,870.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$223.81 ,$0.00 ,$0.00 ,$0.00 ,$223.81 ,$606.27 ,"$57,870.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,12/16/2025,17347,12/16/2025,7/16/2027,2026 Acura ACURAMDXSHWD,Automobile,ACURAMDXSHWD,5J8YE1H34TL017347,A7818,"$54,565.20 ","$54,565.20 ",$0.00 ,,"($54,565.20)",$0.00 ,"($54,565.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$30.18 ,$0.00 ,$0.00 ,$0.00 ,$30.18 ,$390.79 ,"$7,795.03 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/14/2026,17914,1/14/2026,8/14/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H97TL017914,,"$66,543.40 ","$66,543.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$66,543.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$257.35 ,$0.00 ,$0.00 ,$0.00 ,$257.35 ,$423.69 ,"$66,543.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,18503,1/6/2026,8/6/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H92TL018503,A7855,"$66,543.40 ","$66,543.40 ",$0.00 ,,"($66,543.40)",$0.00 ,"($66,543.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$101.13 ,$0.00 ,$0.00 ,$0.00 ,$101.13 ,$341.40 ,"$26,142.05 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,18544,1/6/2026,8/6/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H4XTL018544,,"$57,870.00 ","$57,870.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$57,870.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$223.81 ,$0.00 ,$0.00 ,$0.00 ,$223.81 ,$432.76 ,"$57,870.00 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/12/2026,18686,1/12/2026,8/12/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H84TL018686,A7872,"$64,667.40 ","$64,667.40 ",$0.00 ,,"($64,667.40)",$0.00 ,"($64,667.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$214.37 ,$0.00 ,$0.00 ,$0.00 ,$214.37 ,$393.98 ,"$55,429.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/12/2026,18736,1/12/2026,8/12/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H01TL018736,A7856,"$60,571.20 ","$60,571.20 ",$0.00 ,,"($60,571.20)",$0.00 ,"($60,571.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$25.14 ,$0.00 ,$0.00 ,$0.00 ,$25.14 ,$193.38 ,"$6,489.77 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/6/2026,19002,1/6/2026,8/6/2027,2026 Acura ACURAMDXSHWD,Automobile,ACURAMDXSHWD,5J8YE1H32TL019002,A7854,"$54,565.20 ","$54,565.20 ",$0.00 ,,"($54,565.20)",$0.00 ,"($54,565.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$195.95 ,$0.00 ,$0.00 ,$0.00 ,$195.95 ,$392.97 ,"$50,667.69 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/12/2026,19159,1/12/2026,8/12/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H97TL019159,,"$66,543.40 ","$66,543.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$66,543.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$257.35 ,$0.00 ,$0.00 ,$0.00 ,$257.35 ,$442.17 ,"$66,543.40 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/14/2026,19738,1/14/2026,8/14/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H82TL019738,A7871,"$64,667.40 ","$64,667.40 ",$0.00 ,,"($64,667.40)",$0.00 ,"($64,667.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$35.77 ,$0.00 ,$0.00 ,$0.00 ,$35.77 ,$197.42 ,"$9,238.20 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/21/2026,20747,1/21/2026,8/21/2027,2026 Acura ACURAMDXSHWD,Automobile,ACURAMDXSHWD,5J8YE1H32TL020747,A7876,"$54,565.20 ","$54,565.20 ",$0.00 ,,"($54,565.20)",$0.00 ,"($54,565.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$143.21 ,$0.00 ,$0.00 ,$0.00 ,$143.21 ,$226.57 ,"$37,026.39 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/21/2026,20810,1/21/2026,8/21/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H80TL020810,A7877,"$64,202.20 ","$64,202.20 ",$0.00 ,,"($64,202.20)",$0.00 ,"($64,202.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$150.77 ,$0.00 ,$0.00 ,$0.00 ,$150.77 ,$248.85 ,"$38,979.91 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/21/2026,21466,1/21/2026,8/21/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H94TL021466,A7882,"$66,643.40 ","$66,643.40 ",$0.00 ,,"($66,643.40)",$0.00 ,"($66,643.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$211.72 ,$0.00 ,$0.00 ,$0.00 ,$211.72 ,$313.53 ,"$54,742.79 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,1/30/2026,21648,1/30/2026,8/30/2027,2026 Acura ACURAMDXSHWDT,Automobile,ACURAMDXSHWDT,5J8YE1H44TL021648,A7898,"$57,970.00 ","$57,970.00 ",$0.00 ,,"($57,970.00)",$0.00 ,"($57,970.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$208.18 ,$0.00 ,$0.00 ,$0.00 ,$208.18 ,$224.28 ,"$53,829.29 "
"3125 NE Loop 820  Fort Worth, TX 76110",Acura,Auto - Acura Plant (Floorplan-New) - East,2/4/2026,22144,2/4/2026,9/4/2027,2026 Acura ACURAMDXSHWDA,Automobile,ACURAMDXSHWDA,5J8YE1H99TL022144,A7909,"$66,643.40 ",$0.00 ,"$66,643.40 ",2/4/2026,"($66,643.40)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$147.25 ,$0.00 ,$0.00 ,$0.00 ,$147.25 ,$147.25 ,"$38,081.94 "
