Dealer Billing Statement for: February 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hiley Cars Fort Worth, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/30/2025,142125,9/30/2025,4/30/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL2TG142125,G35609,"$75,855.20 ","$75,855.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$75,855.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$293.35 ,$0.00 ,$0.00 ,$0.00 ,$293.35 ,"$1,659.54 ","$75,855.20 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,142376,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED1TZ142376,,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$234.41 ,$0.00 ,$0.00 ,$0.00 ,$234.41 ,"$1,646.22 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,142377,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED3TZ142377,,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$234.41 ,$0.00 ,$0.00 ,$0.00 ,$234.41 ,"$1,646.22 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,142411,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCEDXTZ142411,,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$234.41 ,$0.00 ,$0.00 ,$0.00 ,$234.41 ,"$1,646.22 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,142501,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED0TZ142501,G35247,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$234.41 ,$0.00 ,$0.00 ,$0.00 ,$234.41 ,"$1,646.22 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/10/2025,142543,10/10/2025,5/10/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK0T1142543,,"$45,417.35 ","$45,417.35 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,417.35 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$175.65 ,$0.00 ,$0.00 ,$0.00 ,$175.65 ,$924.90 ,"$45,417.35 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/30/2025,142658,9/30/2025,4/30/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK6T1142658,,"$44,957.00 ","$44,957.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$44,957.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$173.86 ,$0.00 ,$0.00 ,$0.00 ,$173.86 ,$983.55 ,"$44,957.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143200,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED4TZ143200,G35229,"$64,847.10 ","$64,847.10 ",$0.00 ,,"($64,847.10)",$0.00 ,"($64,847.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$89.60 ,$0.00 ,$0.00 ,$0.00 ,$89.60 ,"$1,589.90 ","$23,159.68 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143355,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED0TZ143355,G35238,"$64,847.10 ","$64,847.10 ",$0.00 ,,"($64,847.10)",$0.00 ,"($64,847.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$17.96 ,$0.00 ,$0.00 ,$0.00 ,$17.96 ,"$1,518.26 ","$4,631.94 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143414,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED1TZ143414,,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,"$1,738.65 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143421,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED9TZ143421,G35248,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,"$1,738.65 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143450,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED5TZ143450,G35249,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,"$1,738.65 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143483,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED9TZ143483,,"$64,847.10 ","$64,847.10 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,847.10 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.79 ,$0.00 ,$0.00 ,$0.00 ,$250.79 ,"$1,751.09 ","$64,847.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143488,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED8TZ143488,G35449,"$64,847.10 ","$64,847.10 ",$0.00 ,,"($64,847.10)",$0.00 ,"($64,847.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$107.51 ,$0.00 ,$0.00 ,$0.00 ,$107.51 ,"$1,607.81 ","$27,791.61 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143491,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED8TZ143491,G35241,"$64,847.10 ","$64,847.10 ",$0.00 ,,"($64,847.10)",$0.00 ,"($64,847.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$152.29 ,$0.00 ,$0.00 ,$0.00 ,$152.29 ,"$1,652.59 ","$39,371.45 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143553,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED4TZ143553,,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,"$1,738.65 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143565,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED0TZ143565,,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,"$1,738.65 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/10/2025,143574,10/10/2025,5/10/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK5T1143574,,"$45,417.35 ","$45,417.35 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,417.35 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$175.65 ,$0.00 ,$0.00 ,$0.00 ,$175.65 ,$924.90 ,"$45,417.35 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/24/2025,143615,9/24/2025,4/24/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED0TZ143615,G36056,"$63,889.20 ","$63,889.20 ",$0.00 ,,"($63,889.20)",$0.00 ,"($63,889.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$220.61 ,$0.00 ,$0.00 ,$0.00 ,$220.61 ,"$1,430.70 ","$57,043.93 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143849,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED3TZ143849,G35280,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,"$1,738.65 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/23/2025,146018,10/23/2025,5/23/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK1T1146018,,"$44,975.60 ","$44,975.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$44,975.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$173.94 ,$0.00 ,$0.00 ,$0.00 ,$173.94 ,$827.63 ,"$44,975.60 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/23/2025,146094,10/23/2025,5/23/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK6T1146094,,"$44,975.60 ","$44,975.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$44,975.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$173.94 ,$0.00 ,$0.00 ,$0.00 ,$173.94 ,$827.63 ,"$44,975.60 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/2/2025,146270,9/2/2025,4/2/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED7TZ146270,G35276,"$64,847.10 ","$64,847.10 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,847.10 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.79 ,$0.00 ,$0.00 ,$0.00 ,$250.79 ,"$1,700.17 ","$64,847.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/29/2025,146779,9/29/2025,4/29/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL3TG146779,,"$78,268.55 ","$78,268.55 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$78,268.55 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$302.69 ,$0.00 ,$0.00 ,$0.00 ,$302.69 ,"$1,724.48 ","$78,268.55 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/30/2025,146782,9/30/2025,4/30/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL3TG146782,G35554,"$78,268.55 ","$78,268.55 ",$0.00 ,,"($78,268.55)",$0.00 ,"($78,268.55)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$205.42 ,$0.00 ,$0.00 ,$0.00 ,$205.42 ,"$1,615.08 ","$53,110.80 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/29/2025,146789,9/29/2025,4/29/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL6TG146789,G35530,"$77,710.55 ","$77,710.55 ",$0.00 ,,"($77,710.55)",$0.00 ,"($77,710.55)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$193.22 ,$0.00 ,$0.00 ,$0.00 ,$193.22 ,"$1,604.86 ","$49,956.78 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/29/2025,146936,9/29/2025,4/29/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL4TG146936,G35504,"$77,710.55 ","$77,710.55 ",$0.00 ,,"($77,710.55)",$0.00 ,"($77,710.55)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$268.34 ,$0.00 ,$0.00 ,$0.00 ,$268.34 ,"$1,679.98 ","$69,384.42 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/28/2025,148574,11/28/2025,6/28/2027,2026 GMC Truck GMC YUK 4XEL,Automobile,GMC YUK 4XEL,1GKS2GKD8TR148574,,"$75,123.35 ","$75,123.35 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$75,123.35 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$290.53 ,$0.00 ,$0.00 ,$0.00 ,$290.53 ,$982.00 ,"$75,123.35 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/14/2025,149057,10/14/2025,5/14/2027,2026 GMC Truck GMC YUK 4ELE,Automobile,GMC YUK 4ELE,1GKS2BKD0TR149057,,"$76,272.00 ","$76,272.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$76,272.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$294.97 ,$0.00 ,$0.00 ,$0.00 ,$294.97 ,"$1,507.17 ","$76,272.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/14/2025,149117,10/14/2025,5/14/2027,2026 GMC Truck GMC YUK 4ELE,Automobile,GMC YUK 4ELE,1GKS2BKD3TR149117,G35648,"$76,272.00 ","$76,272.00 ",$0.00 ,,"($76,272.00)",$0.00 ,"($76,272.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$21.12 ,$0.00 ,$0.00 ,$0.00 ,$21.12 ,"$1,233.32 ","$5,448.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,6/4/2025,150099,6/4/2025,1/4/2027,2025 GMC Truck GMC TERRN AT,Automobile,GMC TERRN AT,3GKALYEG9TL150099,G34772,"$38,991.40 ","$38,991.40 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$38,991.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$150.79 ,$0.00 ,$0.00 ,$0.00 ,$150.79 ,"$1,571.68 ","$38,991.40 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/8/2025,152042,9/8/2025,4/8/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED2TZ152042,,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,$0.00 ,$0.00 ,$0.00 ,$249.00 ,"$1,628.21 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/21/2025,154396,11/21/2025,6/21/2027,2026 GMC Truck GMC SIER 25A,Automobile,GMC SIER 25A,1GT4UPEY9TF154396,G35838,"$85,029.70 ","$85,029.70 ",$0.00 ,,"($85,029.70)",$0.00 ,"($85,029.70)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$23.55 ,$0.00 ,$0.00 ,$0.00 ,$23.55 ,$893.57 ,"$6,073.55 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/24/2025,154577,10/24/2025,5/24/2027,2026 GMC Truck GMC YUK 4XDE,Automobile,GMC YUK 4XDE,1GKS2JKL5TR154577,,"$91,132.65 ","$91,132.65 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$91,132.65 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$352.45 ,$0.00 ,$0.00 ,$0.00 ,$352.45 ,"$1,663.24 ","$91,132.65 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/24/2025,154581,10/24/2025,5/24/2027,2026 GMC Truck GMC YUK 4XDE,Automobile,GMC YUK 4XDE,1GKS2JKL7TR154581,,"$89,165.70 ","$89,165.70 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$89,165.70 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$344.83 ,$0.00 ,$0.00 ,$0.00 ,$344.83 ,"$1,627.35 ","$89,165.70 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/8/2025,155537,10/8/2025,5/8/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL2TG155537,,"$78,175.55 ","$78,175.55 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$78,175.55 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$302.34 ,$0.00 ,$0.00 ,$0.00 ,$302.34 ,"$1,615.58 ","$78,175.55 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/17/2025,155548,11/17/2025,6/17/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK9T1155548,,"$45,193.73 ","$45,193.73 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,193.73 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$174.78 ,$0.00 ,$0.00 ,$0.00 ,$174.78 ,$663.74 ,"$45,193.73 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/7/2025,156100,10/7/2025,5/7/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL1TG156100,G35613,"$78,268.55 ","$78,268.55 ",$0.00 ,,"($78,268.55)",$0.00 ,"($78,268.55)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$129.76 ,$0.00 ,$0.00 ,$0.00 ,$129.76 ,"$1,456.40 ","$33,543.66 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/8/2025,156105,10/8/2025,5/8/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL0TG156105,G35614,"$78,268.55 ","$78,268.55 ",$0.00 ,,"($78,268.55)",$0.00 ,"($78,268.55)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$32.49 ,$0.00 ,$0.00 ,$0.00 ,$32.49 ,"$1,347.32 ","$8,385.92 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/8/2025,156108,10/8/2025,5/8/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL6TG156108,G35618,"$77,710.55 ","$77,710.55 ",$0.00 ,,"($77,710.55)",$0.00 ,"($77,710.55)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$182.49 ,$0.00 ,$0.00 ,$0.00 ,$182.49 ,"$1,487.92 ","$47,181.41 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/8/2025,156112,10/8/2025,5/8/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL8TG156112,,"$77,710.55 ","$77,710.55 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$77,710.55 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$300.53 ,$0.00 ,$0.00 ,$0.00 ,$300.53 ,"$1,605.96 ","$77,710.55 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/7/2025,156170,10/7/2025,5/7/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL0TG156170,,"$78,268.55 ","$78,268.55 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$78,268.55 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$302.69 ,$0.00 ,$0.00 ,$0.00 ,$302.69 ,"$1,629.33 ","$78,268.55 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/17/2025,157342,11/17/2025,6/17/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEKXT1157342,,"$44,735.85 ","$44,735.85 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$44,735.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$173.01 ,$0.00 ,$0.00 ,$0.00 ,$173.01 ,$657.02 ,"$44,735.85 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/19/2025,159072,11/19/2025,6/19/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK6T1159072,,"$42,538.98 ","$42,538.98 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$42,538.98 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$164.52 ,$0.00 ,$0.00 ,$0.00 ,$164.52 ,$612.27 ,"$42,538.98 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/16/2025,159417,9/16/2025,4/16/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED8TZ159417,,"$60,573.75 ","$60,573.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,573.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$234.26 ,$0.00 ,$0.00 ,$0.00 ,$234.26 ,"$1,456.67 ","$60,573.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/16/2025,159513,9/16/2025,4/16/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED6TZ159513,G35363,"$64,349.55 ","$64,349.55 ",$0.00 ,,"($64,349.55)",$0.00 ,"($64,349.55)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$17.83 ,$0.00 ,$0.00 ,$0.00 ,$17.83 ,"$1,316.45 ","$4,596.40 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/15/2025,159771,9/15/2025,4/15/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED6TZ159771,G35360,"$64,349.55 ","$64,349.55 ",$0.00 ,,"($64,349.55)",$0.00 ,"($64,349.55)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$204.44 ,$0.00 ,$0.00 ,$0.00 ,$204.44 ,"$1,513.03 ","$52,858.56 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/21/2025,159924,11/21/2025,6/21/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK9T1159924,,"$44,735.85 ","$44,735.85 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$44,735.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$173.01 ,$0.00 ,$0.00 ,$0.00 ,$173.01 ,$630.75 ,"$44,735.85 "
